GENE PRODUCT DB,GENE PRODUCT ID,SYMBOL,GO TERM,GO NAME,ECO ID,GO EVIDENCE CODE,REFERENCE,WITH/FROM,TAXON ID,GO ASPECT,Organel,Gene,Gene name,Reliability,Main location,Additional location,Extracellular location,Enhanced,Supported,Approved,Uncertain,Single-cell variation intensity,Single-cell variation spatial,Cell cycle dependency,GO id
UniProtKB,A0A0S2Z490,PMAIP1,GO:0006915,apoptotic process,ECO:0000256,IEA,GO_REF:0000002,InterPro:IPR024140,9606,P,apoptosis,ENSG00000141682,PMAIP1,Uncertain,Vesicles,,,,,,Vesicles,,,,Vesicles (GO:0043231)
UniProtKB,A0A0S2Z4D1,STK11,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000118046,STK11,Approved,Nucleoplasm;Primary cilium,Centrosome;Cytosol,,,Nucleoplasm,Centrosome;Cytosol,Primary cilium,Centrosome;Primary cilium,,,Centrosome (GO:0005813);Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Primary cilium (GO:0005929)
UniProtKB,A0A0S2Z4D2,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A0S2Z4H5,TGFBR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000163513,TGFBR2,Supported,Plasma membrane,,Predicted to be secreted,,Plasma membrane,,,Plasma membrane,,,Plasma membrane (GO:0005886)
UniProtKB,A0A0S2Z4N5,TP63,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000073282,TP63,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A0S2Z4N6,TP63,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000073282,TP63,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A0S2Z4Z0,RBM14,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8C2Q3|ensembl:ENSMUSP00000006625,9606,P,apoptosis,ENSG00000239306,RBM14,Supported,Nuclear speckles,,,,Nuclear speckles,,,,,,Nuclear speckles (GO:0016607)
UniProtKB,A0A0S2Z4Z8,RIPK2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000104312,RIPK2,Enhanced,Cytosol,,,Cytosol,,,,Cytosol,,,Cytosol (GO:0005829)
UniProtKB,A0A0S2Z539,TGFBR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000163513,TGFBR2,Supported,Plasma membrane,,Predicted to be secreted,,Plasma membrane,,,Plasma membrane,,,Plasma membrane (GO:0005886)
UniProtKB,A0A0S2Z549,RBM5,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000003756,RBM5,Supported,Nucleoplasm,End piece;Flagellar centriole;Mid piece;Perinuclear theca;Principal piece,,,Nucleoplasm,End piece;Flagellar centriole;Mid piece;Perinuclear theca;Principal piece,,,,,End piece (GO:0097229);Flagellar centriole (GO:0005814);Mid piece (GO:0097225);Nucleoplasm (GO:0005654);Perinuclear theca (GO:0033011);Principal piece (GO:0097228)
UniProtKB,A0A0S2Z5P6,DIABLO,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR009062|InterPro:IPR015142|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000184047,DIABLO,Supported,Mitochondria,Cytosol;End piece;Flagellar centriole;Mid piece;Principal piece,,,Mitochondria,End piece;Flagellar centriole;Mid piece;Principal piece,Cytosol,End piece;Flagellar centriole;Mid piece;Principal piece,,,Cytosol (GO:0005829);End piece (GO:0097229);Flagellar centriole (GO:0005814);Mid piece (GO:0097225);Mitochondria (GO:0005739);Principal piece (GO:0097228)
UniProtKB,A0A0S2Z5S4,LHX4,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P53776|ensembl:ENSMUSP00000027740,9606,P,apoptosis,ENSG00000121454,LHX4,Approved,Nuclear speckles,,,,,Nuclear speckles,,,,,Nuclear speckles (GO:0016607)
UniProtKB,A0A0S2Z5U7,DIABLO,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR009062|InterPro:IPR015142|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000184047,DIABLO,Supported,Mitochondria,Cytosol;End piece;Flagellar centriole;Mid piece;Principal piece,,,Mitochondria,End piece;Flagellar centriole;Mid piece;Principal piece,Cytosol,End piece;Flagellar centriole;Mid piece;Principal piece,,,Cytosol (GO:0005829);End piece (GO:0097229);Flagellar centriole (GO:0005814);Mid piece (GO:0097225);Mitochondria (GO:0005739);Principal piece (GO:0097228)
UniProtKB,A0A0U1RQC9,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A0U1RQD1,TIGAR,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000078237,TIGAR,Supported,Cytosol,,,,Cytosol,,,,,,Cytosol (GO:0005829)
UniProtKB,A0A0U1RR25,MADD,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000110514,MADD,Supported,Cytosol;Plasma membrane,,,,Cytosol,Plasma membrane,,,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A0U5EM55,TNLG6A,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A0U5J5F5,TNFSF12,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000239697,TNFSF12,Approved,Vesicles,,Predicted to be secreted,,,Vesicles,,Vesicles,,,Vesicles (GO:0043231)
UniProtKB,A0A0X8ASA9,BCL2L12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000126453,BCL2L12,Approved,Vesicles,Plasma membrane,,,,Plasma membrane;Vesicles,,,,,Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A0X8AT33,BCL2L12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000126453,BCL2L12,Approved,Vesicles,Plasma membrane,,,,Plasma membrane;Vesicles,,,,,Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A0X8AT42,BCL2L12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000126453,BCL2L12,Approved,Vesicles,Plasma membrane,,,,Plasma membrane;Vesicles,,,,,Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A0X8AXX1,BCL2L12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000126453,BCL2L12,Approved,Vesicles,Plasma membrane,,,,Plasma membrane;Vesicles,,,,,Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A0X9JA59,BCL2L12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000126453,BCL2L12,Approved,Vesicles,Plasma membrane,,,,Plasma membrane;Vesicles,,,,,Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A0X9JFN5,BCL2L12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000126453,BCL2L12,Approved,Vesicles,Plasma membrane,,,,Plasma membrane;Vesicles,,,,,Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A0X9JZX1,BCL2L12,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000126453,BCL2L12,Approved,Vesicles,Plasma membrane,,,,Plasma membrane;Vesicles,,,,,Plasma membrane (GO:0005886);Vesicles (GO:0043231)
UniProtKB,A0A140VJC8,A0A140VJC8,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VJF2,hCG_27697,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VJN5,A0A140VJN5,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q0P5X1|ensembl:ENSMUSP00000131419,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VJP0,MAEL,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:Q8BVN9|ensembl:ENSMUSP00000045828,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VJU3,A0A140VJU3,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:P97299|ensembl:ENSMUSP00000029625,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VJU5,SH3GLB1,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,UniProtKB:Q9JK48|ensembl:ENSMUSP00000129800|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000097033,SH3GLB1,Supported,Cytosol,,,,Cytosol,,,Cytosol,,,Cytosol (GO:0005829)
UniProtKB,A0A140VK04,A0A140VK04,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VK05,A0A140VK05,GO:0006915,apoptotic process,ECO:0000265,IEA,GO_REF:0000107,UniProtKB:O08715|ensembl:ENSMUSP00000103537,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VK09,A0A140VK09,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VK26,A0A140VK26,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A140VK67,A0A140VK67,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A141AXF0,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF1,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF2,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF3,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF4,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF5,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF6,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF7,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141AXF8,FGFR2,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000066468,FGFR2,Approved,Cell Junctions,Nucleoplasm;Vesicles,Predicted to be secreted,,,Cell Junctions;Nucleoplasm;Vesicles,,,,,Cell Junctions (GO:0030054);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A141PNN3,TP63,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000073282,TP63,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A141PNN4,TP63,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000073282,TP63,Enhanced,Nucleoplasm,,,Nucleoplasm,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654)
UniProtKB,A0A169TED2,PRKCA,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000154229,PRKCA,Enhanced,Cytosol;Plasma membrane,,,Cytosol;Plasma membrane,,,,Cytosol,,,Cytosol (GO:0005829);Plasma membrane (GO:0005886)
UniProtKB,A0A1B0GTG4,RASSF5,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A1B0GX79,BAG6,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000204463,BAG6,Supported,Nucleoplasm,Cytosol;Vesicles,,,Cytosol;Nucleoplasm,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A1B0QZF0,A0A1B0QZF0,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A1B1PFC7,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A1B1PFD4,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A1C6ZWA8,A0A1C6ZWA8,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR008063|UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A1L1UHR1,A0A1L1UHR1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A1L4AQQ4,BCL2,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171791,BCL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A1L4AQQ5,BCL2,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171791,BCL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A1L4AQQ8,BCL2,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171791,BCL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A1L4AQR0,BCL2,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171791,BCL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A1L4AQR6,BCL2,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,ARBA:ARBA00027755|UniProtKB-KW:KW-0053|UniRule:UR000413482,9606,P,apoptosis,ENSG00000171791,BCL2,Enhanced,Mitochondria,,,Mitochondria,,,,,,,Mitochondria (GO:0005739)
UniProtKB,A0A1U9X7A6,A0A1U9X7A6,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A1U9X7A9,A0A1U9X7A9,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A1U9X7L0,A0A1U9X7L0,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,,,,,,,,,,,,,,
UniProtKB,A0A1V0DNR7,PTEN,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000171862,PTEN,Supported,Cytosol,Mid piece;Nucleoplasm;Principal piece,,,Cytosol;Nucleoplasm,Mid piece;Principal piece,,,,,Cytosol (GO:0005829);Mid piece (GO:0097225);Nucleoplasm (GO:0005654);Principal piece (GO:0097228)
UniProtKB,A0A1W2PNZ8,ITCH,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000078747,ITCH,Enhanced,Nucleoplasm,Vesicles,,Nucleoplasm;Vesicles,,,,Nucleoplasm,,,Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A218KGN3,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGN4,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGN7,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGP0,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGP1,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGP3,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGQ3,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGQ6,PSEN1,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000080815,PSEN1,Supported,Golgi apparatus,Cell Junctions;Nucleoplasm,,,Golgi apparatus,,Cell Junctions;Nucleoplasm,Golgi apparatus,,,Cell Junctions (GO:0030054);Golgi apparatus (GO:0005794);Nucleoplasm (GO:0005654)
UniProtKB,A0A218KGR2,APP,GO:0006915,apoptotic process,ECO:0007322,IEA,GO_REF:0000043,UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000142192,APP,Supported,Golgi apparatus,Vesicles,Predicted to be secreted,,Golgi apparatus,Vesicles,,,,,Golgi apparatus (GO:0005794);Vesicles (GO:0043231)
UniProtKB,A0A218MJB0,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A218MJC8,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A218MJD5,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
UniProtKB,A0A218MJD9,TP53,GO:0006915,apoptotic process,ECO:0000501,IEA,GO_REF:0000120,InterPro:IPR002117|UniProtKB-KW:KW-0053,9606,P,apoptosis,ENSG00000141510,TP53,Enhanced,Nucleoplasm,Cytosol;Vesicles,,Nucleoplasm,Cytosol,Vesicles,,Nucleoplasm,,,Cytosol (GO:0005829);Nucleoplasm (GO:0005654);Vesicles (GO:0043231)
